"Comparison","Difference","p-value","CI-Low","CI-High","p-value","CI-Low","CI-High"
"NZW/LacJfluoxetine - I/LnJcontrol","-714.606060606061","0.0124609728723746","-1284.30055855764","-144.911562654479","0.151672114195555","-1707.90906220331","278.696940991193"
"P/Jcontrol - I/LnJcontrol","-257.939393939394","0.399318253652837","-827.633891890976","311.755104012187","0.632997057616497","-1251.24239553665","735.36360765786"
"P/Jfluoxetine - I/LnJcontrol","380.454545454545","0.17683884488266","-160.005109743393","920.914200652483","0.455525151873762","-596.300606464547","1357.20969737364"
"PL/Jcontrol - I/LnJcontrol","-267.772727272727","0.341909383732452","-796.853010036423","261.307555490968","0.605509478103482","-1238.36508607831","702.819631532859"
"PL/Jfluoxetine - I/LnJcontrol","-295.022727272727","0.29069473870189","-824.103010036423","234.057555490968","0.565900927938414","-1265.61508607831","675.569631532859"
"RIIIS/Jcontrol - I/LnJcontrol","-14.4949494949497","0.966682546794929","-584.189447446531","555.199548456632","0.98200387276093","-1007.7979510922","978.808052102304"
"RIIIS/Jfluoxetine - I/LnJcontrol","-240.106060606061","0.398492403632239","-769.186343369757","288.974222157635","0.64876559489761","-1210.69841941165","730.486298199526"
"SJL/Jcontrol - I/LnJcontrol","-1120.09090909091","0.0000282963443768886","-1660.55056428885","-579.631253892972","0.0259329294100205","-2096.84606101","-143.335757171817"
"SJL/Jfluoxetine - I/LnJcontrol","-1211.90909090909","0.00000567590651906798","-1752.36874610703","-671.449435711153","0.0165167284115469","-2188.66424282818","-235.153938989999"
"SM/Jcontrol - I/LnJcontrol","-65.8977272727275","0.849501782099585","-654.849982289889","523.054527744434","0.91635761280263","-1070.64040919047","938.844954645013"
"SM/Jfluoxetine - I/LnJcontrol","1115.50505050505","0.0000802636413056272","545.810552553469","1685.19954845663","0.0288315993934241","122.202048907796","2108.8080521023"
"SWR/Jcontrol - I/LnJcontrol","-671.689393939394","0.0113899398340093","-1200.76967670309","-142.609111175698","0.167452963870177","-1642.28175274498","298.902964866193"
"SWR/Jfluoxetine - I/LnJcontrol","-566.022727272727","0.035161645123846","-1095.10301003642","-36.9424445090316","0.250052924224827","-1536.61508607831","404.569631532859"
"LG/Jcontrol - I/LnJfluoxetine","-363.284090909091","0.239992576801556","-952.236345926253","225.668164108071","0.497187654483056","-1368.02677282683","641.458591008649"
"LG/Jfluoxetine - I/LnJfluoxetine","-769.375","0.0128598866211776","-1385.26455242757","-153.485447572432","0.134167813917108","-1790.79892307297","252.048923072971"
"LP/Jcontrol - I/LnJfluoxetine","-1029.26388888889","0.000796897335833528","-1645.15344131646","-413.37433646132","0.0483391152982625","-2050.68781196186","-7.83996581591759"
"LP/Jfluoxetine - I/LnJfluoxetine","-1428.75921052632","6.02511981619388e-8","-1962.9602302262","-894.558190826432","0.0060254023956003","-2402.10506967439","-455.413351378242"
"MA/MyJcontrol - I/LnJfluoxetine","308.736111111111","0.345986385185065","-307.153441316457","924.62566353868","0.575217018832071","-712.68781196186","1330.16003418408"
"MA/MyJfluoxetine - I/LnJfluoxetine","1471.51388888889","0.00000128929162911479","855.62433646132","2087.40344131646","0.00613913676095253","450.089965815917","2492.93781196186"
"MRL/MpJcontrol - I/LnJfluoxetine","-568.647727272727","0.0587416833076867","-1157.59998228989","20.3045277444346","0.269589465211523","-1573.39040919047","436.094954645013"
"MRL/MpJfluoxetine - I/LnJfluoxetine","-644.5","0.0459244839884861","-1278.24512107229","-10.754878927714","0.22220827263524","-1677.39717790836","388.397177908364"
"NOD/ShiLtJcontrol - I/LnJfluoxetine","628.988636363636","0.0354321000467345","40.0363813464746","1217.9408913808","0.218726458454954","-375.754045554104","1633.73131828138"
"NOD/ShiLtJfluoxetine - I/LnJfluoxetine","374.988636363636","0.224505865907235","-213.963618653525","963.940891380798","0.479621339957708","-629.754045554104","1379.73131828138"
"NOR/LtJcontrol - I/LnJfluoxetine","370.25","0.26878220335823","-263.495121072286","1003.99512107229","0.503639089949551","-662.647177908364","1403.14717790836"
"NOR/LtJfluoxetine - I/LnJfluoxetine","241.767857142857","0.426543779442559","-319.987151946145","803.52286623186","0.656074930626153","-746.941617526783","1230.4773318125"
"NZB/BlNJcontrol - I/LnJfluoxetine","-970.193181818182","0.000952816369014231","-1559.14543683534","-381.24092680102","0.0578110182474682","-1974.93586373592","34.5495000995587"
"NZB/BlNJfluoxetine - I/LnJfluoxetine","-1098.12045454545","0.000177678528693245","-1687.07270956262","-509.168199528293","0.0326967263495028","-2102.8631364632","-93.3777726277141"
"NZW/LacJcontrol - I/LnJfluoxetine","-961.930555555556","0.00173970201850498","-1577.82010798312","-346.041003127987","0.0644585507861844","-1983.35447862853","59.4933675174157"
"NZW/LacJfluoxetine - I/LnJfluoxetine","-689.708333333333","0.0269535581356351","-1305.5978857609","-73.8187809057648","0.182827888859917","-1711.1322564063","331.715589739638"
"P/Jcontrol - I/LnJfluoxetine","-233.041666666667","0.488417687122221","-848.931219094235","382.847885760902","0.68112247447348","-1254.46558973964","788.382256406305"
"P/Jfluoxetine - I/LnJfluoxetine","405.352272727273","0.186485540126337","-183.599982289889","994.304527744434","0.442839939558575","-599.390409190468","1410.09495464501"
"PL/Jcontrol - I/LnJfluoxetine","-242.875","0.438451956825367","-821.402497533556","335.652497533556","0.659371686422504","-1241.37335371186","755.623353711857"
"PL/Jfluoxetine - I/LnJfluoxetine","-270.125","0.383369685272362","-848.652497533556","308.402497533556","0.617050367738285","-1268.62335371186","728.373353711857"
"RIIIS/Jcontrol - I/LnJfluoxetine","10.4027777777778","0.97947645213433","-605.486774649791","626.292330205346","0.988717167919525","-1011.02114529519","1031.82670085075"
"RIIIS/Jfluoxetine - I/LnJfluoxetine","-215.208333333333","0.497228337068565","-793.735830866889","363.319164200223","0.699191849857184","-1213.70668704519","783.290020378523"
"SJL/Jcontrol - I/LnJfluoxetine","-1095.19318181818","0.000185206298179336","-1684.14543683534","-506.24092680102","0.0329566850008197","-2099.93586373592","-90.4504999004415"
"SJL/Jfluoxetine - I/LnJfluoxetine","-1187.01136363636","0.0000483658163194022","-1775.96361865353","-598.059108619202","0.0216220711794508","-2191.7540455541","-182.268681718623"
"SM/Jcontrol - I/LnJfluoxetine","-41","0.913022581063919","-674.745121072286","592.745121072286","0.950076013987521","-1073.89717790836","991.897177908364"
"SM/Jfluoxetine - I/LnJfluoxetine","1140.40277777778","0.000197545380136853","524.513225350209","1756.29233020535","0.0291995525048381","118.978854704807","2161.82670085075"
"SWR/Jcontrol - I/LnJfluoxetine","-646.791666666667","0.0272272120482187","-1225.31916420022","-68.2641691331107","0.200981485540306","-1645.29002037852","351.70668704519"
"SWR/Jfluoxetine - I/LnJfluoxetine","-541.125","0.0675020754137114","-1119.65249753356","37.402497533556","0.292155412666788","-1539.62335371186","457.373353711857"
"LG/Jfluoxetine - LG/Jcontrol","-406.090909090909","0.17077048638512","-975.78540704249","163.603588860672","0.434107775598564","-1399.39391068816","587.212092506345"
"LP/Jcontrol - LG/Jcontrol","-665.979797979798","0.0204242596009895","-1235.67429593138","-96.2853000282166","0.183842491729718","-1659.28279957705","327.323203617456"
"LP/Jfluoxetine - LG/Jcontrol","-1065.47511961722","0.00000709705976605147","-1545.68612496307","-585.264114271378","0.0290311506133705","-2011.48099073473","-119.469248499719"
"MA/MyJcontrol - LG/Jcontrol","672.020202020202","0.0192638186705806","102.325704068621","1241.71469997178","0.180392049475668","-321.282799577052","1665.32320361746"
"MA/MyJfluoxetine - LG/Jcontrol","1834.79797979798","7.0909898323516e-11","1265.1034818464","2404.49247774956","0.000955580009981201","841.494978200726","2828.10098139523"
"MRL/MpJcontrol - LG/Jcontrol","-205.363636363636","0.486720222271798","-745.823291561574","335.096018834302","0.705735250646704","-1182.11878828273","771.391515555456"
"MRL/MpJfluoxetine - LG/Jcontrol","-281.215909090909","0.371252325887437","-870.168164108071","307.736345926253","0.604757870282778","-1285.95859100865","723.526772826831"
"NOD/ShiLtJcontrol - LG/Jcontrol","992.272727272727","0.000224206255781111","451.81307207479","1532.73238247067","0.0464468846632801","15.5175753536353","1969.02787919182"
"NOD/ShiLtJfluoxetine - LG/Jcontrol","738.272727272727","0.00631742718868398","197.81307207479","1278.73238247067","0.131453110813562","-238.482424646365","1715.02787919182"
"NOR/LtJcontrol - LG/Jcontrol","733.534090909091","0.0131178160216986","144.581835891929","1322.48634592625","0.146661544841909","-271.208591008649","1738.27677282683"
"NOR/LtJfluoxetine - LG/Jcontrol","605.051948051948","0.0187313155895641","94.3655761528553","1115.73831995104","0.211640079585159","-355.921731622701","1566.0256277266"
"NZB/BlNJcontrol - LG/Jcontrol","-606.909090909091","0.026513212103782","-1147.36874610703","-66.449435711153","0.219690159412582","-1583.66424282818","369.846061010001"
"NZB/BlNJfluoxetine - LG/Jcontrol","-734.836363636364","0.0065737841360423","-1275.2960188343","-194.376708438426","0.133070164665163","-1711.59151555546","241.918788282729"
"NZW/LacJcontrol - LG/Jcontrol","-598.646464646465","0.038557359668817","-1168.34096259805","-28.9519666948834","0.235805627934898","-1591.94946624372","394.656536950789"
"NZW/LacJfluoxetine - LG/Jcontrol","-326.424242424242","0.277962077778627","-896.118740375824","243.270255527339","0.536283098903808","-1319.7272440215","666.878759173012"
"P/Jcontrol - LG/Jcontrol","130.242424242424","0.69034410189125","-439.452073709157","699.936922194006","0.827322203953378","-863.06057735483","1123.54542583968"
"P/Jfluoxetine - LG/Jcontrol","768.636363636364","0.00439871362948365","228.176708438426","1309.0960188343","0.116875960434383","-208.118788282729","1745.39151555546"
"PL/Jcontrol - LG/Jcontrol","120.409090909091","0.691250101782126","-408.671191854605","649.489373672787","0.83564991132924","-850.183267896496","1091.00144971468"
"PL/Jfluoxetine - LG/Jcontrol","93.159090909091","0.765974223508446","-435.921191854605","622.239373672787","0.879627869929198","-877.433267896496","1063.75144971468"
"RIIIS/Jcontrol - LG/Jcontrol","373.686868686869","0.210431725553439","-196.007629264712","943.38136663845","0.474855961202789","-619.616132910385","1366.98987028412"
"RIIIS/Jfluoxetine - LG/Jcontrol","148.075757575758","0.619071203037294","-381.004525187938","677.156040339454","0.79273607695407","-822.516601229829","1118.66811638134"
"SJL/Jcontrol - LG/Jcontrol","-731.909090909091","0.00678681935939792","-1272.36874610703","-191.449435711153","0.134167813917108","-1708.66424282818","244.846061010001"
"SJL/Jfluoxetine - LG/Jcontrol","-823.727272727273","0.00224344171953827","-1364.18692792521","-283.267617529335","0.0943841814393286","-1800.48242464636","153.02787919182"
"SM/Jcontrol - LG/Jcontrol","322.284090909091","0.300624757042835","-266.668164108071","911.236345926253","0.545795803035831","-682.458591008649","1327.02677282683"
"SM/Jfluoxetine - LG/Jcontrol","1503.68686868687","8.9724402136915e-8","933.992370735288","2073.38136663845","0.00460386902805336","510.383867089615","2496.98987028412"
"SWR/Jcontrol - LG/Jcontrol","-283.507575757576","0.311814115997777","-812.587858521272","245.57270700612","0.582657671890956","-1254.09993456316","687.084783048011"
"SWR/Jfluoxetine - LG/Jcontrol","-177.840909090909","0.544293280216345","-706.921191854605","351.239373672787","0.747638961764638","-1148.4332678965","792.751449714678"
"LP/Jcontrol - LG/Jfluoxetine","-259.888888888889","0.420876056737166","-857.38951909436","337.611741316582","0.637770488068259","-1269.84118651163","750.063408733855"
"LP/Jfluoxetine - LG/Jfluoxetine","-659.384210526316","0.0103859043173507","-1172.27580897076","-146.492612081869","0.171487361227907","-1621.48830510117","302.719884048543"
"MA/MyJcontrol - LG/Jfluoxetine","1078.11111111111","0.000291958889503676","480.610480905641","1675.61174131658","0.0368473860561093","68.1588134883674","2088.06340873386"
"MA/MyJfluoxetine - LG/Jfluoxetine","2240.88888888889","4.08331377368629e-14","1643.38825868342","2838.38951909436","0.000169289479379426","1230.93659126614","3250.84118651163"
"MRL/MpJcontrol - LG/Jfluoxetine","200.727272727273","0.523150020755057","-368.967225224309","770.421770678854","0.718776399428818","-792.575728869981","1194.03027432453"
"MRL/MpJfluoxetine - LG/Jfluoxetine","124.875","0.726121400735676","-491.014552427568","740.764552427568","0.840907084428336","-896.548923072971","1146.29892307297"
"NOD/ShiLtJcontrol - LG/Jfluoxetine","1398.36363636364","6.51528129158317e-7","828.669138412055","1968.05813431522","0.00752736061568626","405.060634766382","2391.66663796089"
"NOD/ShiLtJfluoxetine - LG/Jfluoxetine","1144.36363636364","0.0000514192299622338","574.669138412055","1714.05813431522","0.0251329074045137","151.060634766382","2137.66663796089"
"NOR/LtJcontrol - LG/Jfluoxetine","1139.625","0.000199082878845753","523.735447572432","1755.51455242757","0.0292456086122526","118.201076927029","2161.04892307297"
"NOR/LtJfluoxetine - LG/Jfluoxetine","1011.14285714286","0.000174070427581939","469.611923083602","1552.67379120211","0.0428873427655732","33.7993399257053","1988.48637436001"
"NZB/BlNJcontrol - LG/Jfluoxetine","-200.818181818182","0.523150020755057","-770.512679769763","368.8763161334","0.718776399428818","-1194.12118341544","792.484819779072"
"NZB/BlNJfluoxetine - LG/Jfluoxetine","-328.745454545455","0.274746209164423","-898.439952497036","240.949043406127","0.535830685332953","-1322.04845614271","664.5575470518"
"NZW/LacJcontrol - LG/Jfluoxetine","-192.555555555556","0.562207234606183","-790.056185761026","404.945074649915","0.7382569542917","-1202.5078531783","817.396742067188"
"NZW/LacJfluoxetine - LG/Jfluoxetine","79.6666666666667","0.821891425175307","-517.833963538804","677.167296872137","0.90111272903628","-930.285630956077","1089.61896428941"
"P/Jcontrol - LG/Jfluoxetine","536.333333333333","0.0794750495122681","-61.1672968721374","1133.8339635388","0.301734105697841","-473.618964289411","1546.28563095608"
"P/Jfluoxetine - LG/Jfluoxetine","1174.72727272727","0.0000312601867079088","605.032774775691","1744.42177067885","0.0216220711794508","181.424271130018","2168.03027432453"
"PL/Jcontrol - LG/Jfluoxetine","526.5","0.0655494195726309","-32.4106616525962","1085.4106616526","0.297608654495489","-460.58164962094","1513.58164962094"
"PL/Jfluoxetine - LG/Jfluoxetine","499.25","0.0808210303219629","-59.6606616525962","1058.1606616526","0.323512957746055","-487.83164962094","1486.33164962094"
"RIIIS/Jcontrol - LG/Jfluoxetine","779.777777777778","0.00923894752076902","182.277147572307","1377.27840798325","0.125521183326174","-230.174519844966","1789.73007540052"
"RIIIS/Jfluoxetine - LG/Jfluoxetine","554.166666666667","0.0522249025637384","-4.74399498592948","1113.07732831926","0.272130721171714","-432.914982954273","1541.24831628761"
"SJL/Jcontrol - LG/Jfluoxetine","-325.818181818182","0.278250328179372","-895.512679769763","243.876316133399","0.536902059587161","-1319.12118341544","667.484819779072"
"SJL/Jfluoxetine - LG/Jfluoxetine","-417.636363636364","0.157868767127558","-987.330861587945","152.058134315218","0.420598996655293","-1410.93936523362","575.666637960891"
"SM/Jcontrol - LG/Jfluoxetine","728.375","0.0189237338373365","112.485447572432","1344.26455242757","0.157418371789487","-293.048923072971","1749.79892307297"
"SM/Jfluoxetine - LG/Jfluoxetine","1909.77777777778","9.6724583897867e-11","1312.27714757231","2507.27840798325","0.000697407481154925","899.825480155034","2919.73007540052"
"SWR/Jcontrol - LG/Jfluoxetine","122.583333333333","0.703699406060857","-436.327328319263","681.493994985929","0.836380931308179","-864.498316287607","1109.66498295427"
"SWR/Jfluoxetine - LG/Jfluoxetine","228.25","0.452693259480301","-330.660661652596","787.160661652596","0.676069905390095","-758.83164962094","1215.33164962094"
"LP/Jfluoxetine - LP/Jcontrol","-399.495321637427","0.132073822623204","-912.386920081873","113.396276807019","0.421840670703316","-1361.59941621229","562.608772937432"
"MA/MyJcontrol - LP/Jcontrol","1338","0.00000580481855120233","740.49936979453","1935.50063020547","0.0107550630642803","328.047702377256","2347.95229762274"
"MA/MyJfluoxetine - LP/Jcontrol","2500.77777777778","0","1903.27714757231","3098.27840798325","0.0000571193189952928","1490.82548015503","3510.73007540052"
"MRL/MpJcontrol - LP/Jcontrol","460.616161616162","0.116758100233951","-109.07833633542","1030.31065956774","0.369225472154747","-532.686839981092","1453.91916321342"
"MRL/MpJfluoxetine - LP/Jcontrol","384.763888888889","0.234046196016146","-231.12566353868","1000.65344131646","0.476367640369367","-636.660034184082","1406.18781196186"
"NOD/ShiLtJcontrol - LP/Jcontrol","1658.25252525253","3.70369442832322e-9","1088.55802730094","2227.94702320411","0.00218393244610129","664.949523655271","2651.55552684978"
"NOD/ShiLtJfluoxetine - LP/Jcontrol","1404.25252525253","5.92565584337471e-7","834.558027300944","1973.94702320411","0.00737864681077078","410.949523655271","2397.55552684978"
"NOR/LtJcontrol - LP/Jcontrol","1399.51388888889","0.000004188749913727","783.62433646132","2015.40344131646","0.00858059332196723","378.089965815918","2420.93781196186"
"NOR/LtJfluoxetine - LP/Jcontrol","1271.03174603175","0.00000198558180985233","729.500811972491","1812.562680091","0.012512934830307","293.688228814594","2248.3752632489"
"NZB/BlNJcontrol - LP/Jcontrol","59.0707070707072","0.861544745997822","-510.623790880874","628.765205022288","0.924392684479357","-934.232294526547","1052.37370866796"
"NZB/BlNJfluoxetine - LP/Jcontrol","-68.8565656565656","0.838577137506582","-638.551063608147","500.837932295016","0.912384714996404","-1062.15956725382","924.446435940689"
"NZW/LacJcontrol - LP/Jcontrol","67.3333333333333","0.848765633650337","-530.167296872137","664.833963538804","0.914827722325607","-942.618964289411","1077.28563095608"
"NZW/LacJfluoxetine - LP/Jcontrol","339.555555555556","0.281627791684798","-257.945074649915","937.056185761026","0.530133694738745","-670.396742067188","1349.5078531783"
"P/Jcontrol - LP/Jcontrol","796.222222222222","0.00776488401869293","198.721592016752","1393.72285242769","0.117302852951084","-213.730075400522","1806.17451984497"
"P/Jfluoxetine - LP/Jcontrol","1434.61616161616","3.34786805334552e-7","864.92166366458","2004.31065956774","0.00636285896231984","441.313160018907","2427.91916321342"
"PL/Jcontrol - LP/Jcontrol","786.388888888889","0.00486042940072543","227.478227236293","1345.29955054149","0.113188541806176","-200.692760732051","1773.47053850983"
"PL/Jfluoxetine - LP/Jcontrol","759.138888888889","0.00662287832525716","200.228227236293","1318.04955054149","0.125811807297038","-227.942760732051","1746.22053850983"
"RIIIS/Jcontrol - LP/Jcontrol","1039.66666666667","0.00047781218173119","442.166036461196","1637.16729687214","0.0437449780310585","29.7143690439228","2049.61896428941"
"RIIIS/Jfluoxetine - LP/Jcontrol","814.055555555556","0.00352577686992929","255.144893902959","1372.96621720815","0.102050462085892","-173.026094065384","1801.1372051765"
"SJL/Jcontrol - LP/Jcontrol","-65.929292929293","0.845202180187209","-635.623790880874","503.765205022288","0.914827722325607","-1059.23229452655","927.373708667961"
"SJL/Jfluoxetine - LP/Jcontrol","-157.747474747475","0.623184439075501","-727.441972699056","411.947023204107","0.785782012153042","-1151.05047634473","835.555526849779"
"SM/Jcontrol - LP/Jcontrol","988.263888888889","0.00129769681144605","372.37433646132","1604.15344131646","0.0577220107117349","-33.1600341840824","2009.68781196186"
"SM/Jfluoxetine - LP/Jcontrol","2169.66666666667","2.27772346438438e-13","1572.1660364612","2767.16729687214","0.000239082606964062","1159.71436904392","3179.61896428941"
"SWR/Jcontrol - LP/Jcontrol","382.472222222222","0.188860305300667","-176.438439430374","941.382883874818","0.458730346059155","-604.609427398718","1369.55387184316"
"SWR/Jfluoxetine - LP/Jcontrol","488.138888888889","0.088262198105411","-70.7717727637073","1047.04955054149","0.334559749747458","-498.942760732051","1475.22053850983"
"MA/MyJcontrol - LP/Jfluoxetine","1737.49532163743","7.19127237097615e-12","1224.60372319298","2250.38692008187","0.00139117789848962","775.391227062569","2699.59941621229"
"MA/MyJfluoxetine - LP/Jfluoxetine","2900.2730994152","0","2387.38150097076","3413.16469785965","0.000019467258338679","1938.16900484035","3862.37719399006"
"MRL/MpJcontrol - LP/Jfluoxetine","860.111483253589","0.000323593271678243","379.900477907742","1340.32248859944","0.0722161836720642","-85.8943878639167","1806.11735437109"
"MRL/MpJfluoxetine - LP/Jfluoxetine","784.259210526316","0.00327685937194689","250.058190826432","1318.4602302262","0.108908636293774","-189.086648621757","1757.60506967439"
"NOD/ShiLtJcontrol - LP/Jfluoxetine","2057.74784688995","0","1577.53684154411","2537.9588522358","0.000332616644184021","1111.74197577245","3003.75371800746"
"NOD/ShiLtJfluoxetine - LP/Jfluoxetine","1803.74784688995","3.76867486989197e-14","1323.53684154411","2283.9588522358","0.000995601316710821","857.741975772447","2749.75371800746"
"NOR/LtJcontrol - LP/Jfluoxetine","1799.00921052632","9.55068003003273e-12","1264.80819082643","2333.2102302262","0.00106963624942744","825.663351378242","2772.35506967439"
"NOR/LtJfluoxetine - LP/Jfluoxetine","1670.52706766917","4.08331377368629e-14","1224.08945590012","2116.96467943822","0.00176511230549962","739.630104912723","2601.42403042562"
"NZB/BlNJcontrol - LP/Jfluoxetine","458.566028708134","0.0619753364313872","-21.6449766377127","938.777034053981","0.338597231833497","-487.439842409371","1404.57189982564"
"NZB/BlNJfluoxetine - LP/Jfluoxetine","330.638755980861","0.186421756448335","-149.572249364985","810.849761326708","0.503639089949551","-615.367115136644","1276.64462709837"
"NZW/LacJcontrol - LP/Jfluoxetine","466.82865497076","0.0754908312373935","-46.0629434736862","979.720253415206","0.341442117731085","-495.275439604098","1428.93274954562"
"NZW/LacJfluoxetine - LP/Jfluoxetine","739.050877192983","0.00391377132565346","226.159278748536","1251.94247563743","0.125204151088811","-223.053217381876","1701.15497176784"
"P/Jcontrol - LP/Jfluoxetine","1195.71754385965","0.00000230130254601508","682.825945415203","1708.6091423041","0.0166061729681944","233.613449284791","2157.82163843451"
"P/Jfluoxetine - LP/Jfluoxetine","1834.11148325359","1.13918536439799e-14","1353.90047790774","2314.32248859944","0.000859893719363706","888.105612136083","2780.11735437109"
"PL/Jcontrol - LP/Jfluoxetine","1185.88421052632","2.73242068329268e-7","718.517206590536","1653.2512144621","0.015616451032352","245.811596084269","2125.95682496836"
"PL/Jfluoxetine - LP/Jfluoxetine","1158.63421052632","5.10883074486467e-7","691.267206590536","1626.0012144621","0.0178960857513918","218.561596084269","2098.70682496836"
"RIIIS/Jcontrol - LP/Jfluoxetine","1439.16198830409","1.34770146254969e-8","926.270389859647","1952.05358674854","0.00545960721542723","477.057893729235","2401.26608287895"
"RIIIS/Jfluoxetine - LP/Jfluoxetine","1213.55087719298","1.44176553045082e-7","746.183873257203","1680.91788112876","0.0138159134637651","273.478262750936","2153.62349163503"
"SJL/Jcontrol - LP/Jfluoxetine","333.566028708134","0.182687192616021","-146.644976637713","813.777034053981","0.499554878082315","-612.439842409371","1279.57189982564"
"SJL/Jfluoxetine - LP/Jfluoxetine","241.747846889952","0.344221008501559","-238.463158455895","721.958852235799","0.632765069841552","-704.258024227553","1187.75371800746"
"SM/Jcontrol - LP/Jfluoxetine","1387.75921052632","1.42518390327291e-7","853.558190826432","1921.9602302262","0.00729341216659699","414.413351378242","2361.10506967439"
"SM/Jfluoxetine - LP/Jfluoxetine","2569.16198830409","0","2056.27038985965","3082.05358674854","0.0000530487960766675","1607.05789372924","3531.26608287895"
"SWR/Jcontrol - LP/Jfluoxetine","781.967543859649","0.000786790403300788","314.600539923869","1249.33454779543","0.0970056712476601","-158.105070582397","1722.0401583017"
"SWR/Jfluoxetine - LP/Jfluoxetine","887.634210526316","0.000132937971324958","420.267206590536","1355.0012144621","0.0631341844080697","-52.4384039157306","1827.70682496836"
"MA/MyJfluoxetine - MA/MyJcontrol","1162.77777777778","0.0000888912117989136","565.277147572307","1760.27840798325","0.0251030712192553","152.825480155033","2172.73007540052"
"MRL/MpJcontrol - MA/MyJcontrol","-877.383838383839","0.00202155748046256","-1447.07833633542","-307.689340432257","0.0811742276986684","-1870.68683998109","115.919163213416"
"MRL/MpJfluoxetine - MA/MyJcontrol","-953.236111111111","0.00192146300733128","-1569.12566353868","-337.346558683543","0.066941350272749","-1974.66003418408","68.18781196186"
"NOD/ShiLtJcontrol - MA/MyJcontrol","320.252525252525","0.286687705902525","-249.441972699056","889.947023204106","0.543729570075809","-673.050476344729","1313.55552684978"
"NOD/ShiLtJfluoxetine - MA/MyJcontrol","66.2525252525252","0.844696962587414","-503.441972699056","635.947023204106","0.914827722325607","-927.050476344729","1059.55552684978"
"NOR/LtJcontrol - MA/MyJcontrol","61.5138888888887","0.867815501149231","-554.37566353868","677.403441316457","0.924327695423305","-959.910034184083","1082.93781196186"
"NOR/LtJfluoxetine - MA/MyJcontrol","-66.968253968254","0.834601245832573","-608.499188027509","474.562680091001","0.912758684066293","-1044.31177118541","910.375263248898"
"NZB/BlNJcontrol - MA/MyJcontrol","-1278.92929292929","0.00000553614240187406","-1848.62379088087","-709.234794977712","0.0130634478792249","-2272.23229452655","-285.626291332039"
"NZB/BlNJfluoxetine - MA/MyJcontrol","-1406.85656565657","5.63791775989322e-7","-1976.55106360815","-837.162067704985","0.00730604081017117","-2400.15956725382","-413.553564059312"
"NZW/LacJcontrol - MA/MyJcontrol","-1270.66666666667","0.0000170937581862147","-1868.16729687214","-673.166036461196","0.0146775798201875","-2280.61896428941","-260.714369043923"
"NZW/LacJfluoxetine - MA/MyJcontrol","-998.444444444445","0.000796897335833528","-1595.94507464992","-400.943814238974","0.0529447812877233","-2008.39674206719","11.5078531782993"
"P/Jcontrol - MA/MyJcontrol","-541.777777777778","0.0765577478734506","-1139.27840798325","55.7228524276926","0.297222686058562","-1551.73007540052","468.174519844966"
"P/Jfluoxetine - MA/MyJcontrol","96.6161616161612","0.774107903444268","-473.07833633542","666.310659567743","0.879577371244143","-896.686839981093","1089.91916321342"
"PL/Jcontrol - MA/MyJcontrol","-551.611111111111","0.053329294873259","-1110.52177276371","7.2995505414849","0.274079359290156","-1538.69276073205","435.470538509829"
"PL/Jfluoxetine - MA/MyJcontrol","-578.861111111111","0.0415985115890574","-1137.77177276371","-19.9504494585151","0.249565833653904","-1565.94276073205","408.220538509829"
"RIIIS/Jcontrol - MA/MyJcontrol","-298.333333333333","0.348133378589286","-895.833963538804","299.167296872137","0.582657671890956","-1308.28563095608","711.61896428941"
"RIIIS/Jfluoxetine - MA/MyJcontrol","-523.944444444445","0.0669461465600081","-1082.85510609704","34.9662172081516","0.30013798837961","-1511.02609406538","463.137205176496"
"SJL/Jcontrol - MA/MyJcontrol","-1403.92929292929","5.946282472362e-7","-1973.62379088087","-834.234794977712","0.00737864681077078","-2397.23229452655","-410.626291332039"
"SJL/Jfluoxetine - MA/MyJcontrol","-1495.74747474747","1.04816743911835e-7","-2065.44197269906","-926.052976795894","0.00478849559249657","-2489.05047634473","-502.444473150221"
"SM/Jcontrol - MA/MyJcontrol","-349.736111111111","0.281685629221414","-965.62566353868","266.153441316457","0.524400353699511","-1371.16003418408","671.68781196186"
"SM/Jfluoxetine - MA/MyJcontrol","831.666666666667","0.00533645986564315","234.166036461196","1429.16729687214","0.103145499808288","-178.285630956077","1841.61896428941"
"SWR/Jcontrol - MA/MyJcontrol","-955.527777777778","0.000597096836850671","-1514.43843943037","-396.617116125182","0.0574617327166826","-1942.60942739872","31.553871843162"
"SWR/Jfluoxetine - MA/MyJcontrol","-849.861111111111","0.0023019961737304","-1408.77177276371","-290.950449458515","0.0889044642775226","-1836.94276073205","137.220538509829"
"MRL/MpJcontrol - MA/MyJfluoxetine","-2040.16161616162","4.63348657687771e-13","-2609.8561141132","-1470.46711821003","0.000364036481939757","-3033.46461775887","-1046.85861456436"
"MRL/MpJfluoxetine - MA/MyJfluoxetine","-2116.01388888889","3.68886208129401e-12","-2731.90344131646","-1500.12433646132","0.000281742828565438","-3137.43781196186","-1094.58996581592"
"NOD/ShiLtJcontrol - MA/MyJfluoxetine","-842.525252525252","0.0030502753089583","-1412.21975047683","-272.830754573671","0.0933712777519998","-1835.82825412251","150.777749072002"
"NOD/ShiLtJfluoxetine - MA/MyJfluoxetine","-1096.52525252525","0.000106249127420925","-1666.21975047683","-526.830754573671","0.0311233190765583","-2089.82825412251","-103.222250927998"
