"Comparison","Difference","p-value","CI-Low","CI-High","p-value","CI-Low","CI-High"
"SM/Jcontrol - FVB/NJfluoxetine","-0.554383146786102","0.452753573347216","-1.840035642758","0.731269349185794","0.504178291818418","-1.95775259743859","0.848986303866387"
"SM/Jfluoxetine - FVB/NJfluoxetine","-1.75160342544527","0.00392995308147157","-2.99886955220553","-0.504337298685006","0.00888773677618769","-3.11893300262295","-0.38427384826759"
"SWR/Jcontrol - FVB/NJfluoxetine","-0.255755609419547","0.73767828878217","-1.42246623853591","0.910955019696817","0.772616225808971","-1.548064739463","1.03655352062391"
"SWR/Jfluoxetine - FVB/NJfluoxetine","-0.124396295382529","0.882927263224592","-1.29110692449889","1.04231433373384","0.899380364587195","-1.41670542542599","1.16791283466093"
"I/LnJfluoxetine - I/LnJcontrol","-0.805002428467985","0.220165687164534","-2.03442405721065","0.424419200274678","0.273031377165744","-2.15563922835806","0.545634371422093"
"LG/Jcontrol - I/LnJcontrol","0.275135436667002","0.704707900881458","-0.853059224110355","1.40333009744436","0.744637619504561","-0.981634376412629","1.53190524974663"
"LG/Jfluoxetine - I/LnJcontrol","-1.24572127546584","0.0387522066326934","-2.434942866165","-0.0564996847666763","0.0652122483940436","-2.55890501976054","0.0674624688288616"
"LP/Jcontrol - I/LnJcontrol","-0.722256464463269","0.258733314164287","-1.91147805516243","0.466965126235892","0.31646380590735","-2.03544020875797","0.59092727983143"
"LP/Jfluoxetine - I/LnJcontrol","-1.79608487109206","0.000164399358852209","-2.79851213289997","-0.793657609284163","0.00104605586075152","-2.93862368444961","-0.653546057734522"
"MA/MyJcontrol - I/LnJcontrol","0.95779063616615","0.122204619960269","-0.231430954533011","2.14701222686531","0.168758094667713","-0.355393108128549","2.27097438046085"
"MA/MyJfluoxetine - I/LnJcontrol","0.0850469380623862","0.930452420436057","-1.10417465263677","1.27426852876155","0.941804909578963","-1.22813680623231","1.39823068235708"
"MRL/MpJcontrol - I/LnJcontrol","0.700684770026674","0.248110237152909","-0.427509890750684","1.82887943080403","0.309457342257711","-0.556085043052958","1.9574545831063"
"MRL/MpJfluoxetine - I/LnJcontrol","0.0621453259455889","0.948417509581902","-1.16727630279707","1.29156695468825","0.955933517071882","-1.28849147394449","1.41278212583567"
"NOD/ShiLtJcontrol - I/LnJcontrol","1.24447772074666","0.028416703741449","0.116283059969301","2.37267238152402","0.0528832171253374","-0.0122920923329719","2.50124753382629"
"NOD/ShiLtJfluoxetine - I/LnJcontrol","1.09978144410219","0.0570235110201391","-0.0284132166751643","2.22797610487955","0.0925419507882334","-0.156988368977438","2.35655125718182"
"NOR/LtJcontrol - I/LnJcontrol","1.09671649179579","0.0838225369295407","-0.132705136946875","2.32613812053845","0.122331555399463","-0.253920308094289","2.44735329168587"
"NOR/LtJfluoxetine - I/LnJcontrol","1.1826423824489","0.0274639824766807","0.116598631417553","2.24868613348024","0.054170153613552","-0.0173002022455164","2.38258496714331"
"NZB/BlNJcontrol - I/LnJcontrol","-0.848776080437383","0.151901256222399","-1.97697074121474","0.279418580339974","0.206350298073966","-2.10554589351701","0.407993732642248"
"NZB/BlNJfluoxetine - I/LnJcontrol","-1.9668312536587","0.000252533590614565","-3.09502591443606","-0.838636592881342","0.00107481953125146","-3.22360106673833","-0.710061440579068"
"NZW/LacJcontrol - I/LnJcontrol","0.304687520948695","0.684903241233026","-0.884534069750466","1.49390911164786","0.724191137293687","-1.008496223346","1.61787126524339"
"NZW/LacJfluoxetine - I/LnJcontrol","0.233960101779383","0.765895793942899","-0.955261488919778","1.42318169247854","0.797834725052487","-1.07922364251532","1.54714384607408"
"P/Jcontrol - I/LnJcontrol","0.69871563134619","0.277458727069349","-0.490505959352971","1.88793722204535","0.33621975994999","-0.614468112948509","2.01189937564089"
"P/Jfluoxetine - I/LnJcontrol","-0.276802008229588","0.70234786555018","-1.40499666900695","0.85139265254777","0.742999722639243","-1.53357182130922","0.979967804850043"
"PL/Jcontrol - I/LnJcontrol","0.244474713794132","0.734501923105226","-0.859965820102827","1.34891524769109","0.772616225808971","-0.990495918942008","1.47944534653027"
"PL/Jfluoxetine - I/LnJcontrol","-0.0164914373121356","0.987582727936141","-1.12093197120909","1.08794909658482","0.99008946765814","-1.25146207004828","1.218479195424"
"RIIIS/Jcontrol - I/LnJcontrol","0.222048997836653","0.776266699111743","-0.967172592862507","1.41127058853581","0.806079014706625","-1.09113474645805","1.53523274213135"
"RIIIS/Jfluoxetine - I/LnJcontrol","0.354214607050975","0.592705037962164","-0.750225926845983","1.45865514094793","0.641887599677466","-0.880756025685165","1.58918523978711"
"SJL/Jcontrol - I/LnJcontrol","0.722113147357345","0.231760462194862","-0.406081513420013","1.8503078081347","0.293091381078102","-0.534656665722286","1.97888296043698"
"SJL/Jfluoxetine - I/LnJcontrol","-1.97163476730933","0.000242999037569522","-3.09982942808669","-0.843440106531975","0.00104605586075152","-3.22840458038896","-0.714864954229702"
"SM/Jcontrol - I/LnJcontrol","0.231905448941603","0.774598299724913","-0.99751617980106","1.46132707768427","0.804079418007575","-1.11873135094847","1.58254224883168"
"SM/Jfluoxetine - I/LnJcontrol","-0.965314829717562","0.119306252070884","-2.15453642041672","0.223906760981598","0.165296268188402","-2.27849857401226","0.347868914577136"
"SWR/Jcontrol - I/LnJcontrol","0.530532986308158","0.391684004783808","-0.5739075475888","1.63497352020512","0.457683719954105","-0.704437646427982","1.7655036190443"
"SWR/Jfluoxetine - I/LnJcontrol","0.661892300345177","0.265641171001794","-0.442548233551782","1.76633283424214","0.331237543977613","-0.573078332390963","1.89686293308132"
"LG/Jcontrol - I/LnJfluoxetine","1.08013786513499","0.0891452682621217","-0.149283763607676","2.30955949387765","0.128380247158329","-0.270498934755091","2.43077466502507"
"LG/Jfluoxetine - I/LnJfluoxetine","-0.440718846997852","0.563048133167321","-1.72637134296975","0.844933648974045","0.606472454268799","-1.84408829765034","0.962650603654637"
"LP/Jcontrol - I/LnJfluoxetine","0.0827459640047161","0.937574424711582","-1.20290653196718","1.36839845997661","0.946045630353909","-1.32062348664777","1.48611541465721"
"LP/Jfluoxetine - I/LnJfluoxetine","-0.99108244262408","0.0852705105046182","-2.10621237399056","0.124047488742402","0.130315684736211","-2.23585101907487","0.253686133826706"
"MA/MyJcontrol - I/LnJfluoxetine","1.76279306463413","0.0049570839227633","0.477140568662238","3.04844556060603","0.0104919101335041","0.359423613981646","3.16616251528662"
"MA/MyJfluoxetine - I/LnJfluoxetine","0.890049366530371","0.191336609727827","-0.395603129441525","2.17570186250227","0.239394977255729","-0.513320084122118","2.29341881718286"
"MRL/MpJcontrol - I/LnJfluoxetine","1.50568719849466","0.0137103503966769","0.276265569751995","2.73510882723732","0.0260403956921107","0.155050398604581","2.85632399838474"
"MRL/MpJfluoxetine - I/LnJfluoxetine","0.867147754413574","0.219688521413336","-0.455777749851118","2.19007325867827","0.267584243430881","-0.571376044009068","2.30567155283622"
"NOD/ShiLtJcontrol - I/LnJfluoxetine","2.04948014921464","0.000486203598744628","0.820058520471981","3.27890177795731","0.00155650478720859","0.698843349324566","3.40011694910472"
"NOD/ShiLtJfluoxetine - I/LnJfluoxetine","1.90478387257018","0.00127941608721929","0.675362243827515","3.13420550131284","0.00347099498157945","0.554147072680101","3.25542067246026"
"NOR/LtJcontrol - I/LnJfluoxetine","1.90171892026377","0.00306492956803068","0.578793415999082","3.22464442452847","0.00661402283729028","0.463195121841132","3.34024271868642"
"NOR/LtJfluoxetine - I/LnJfluoxetine","1.98764481091688","0.00038569900241924","0.814996684782404","3.16029293705136","0.00140060171204033","0.689836933196287","3.28545268863748"
"NZB/BlNJcontrol - I/LnJfluoxetine","-0.0437736519693983","0.964191861542124","-1.27319528071206","1.18564797677327","0.970032758489255","-1.39441045185948","1.30686314792068"
"NZB/BlNJfluoxetine - I/LnJfluoxetine","-1.16182882519071","0.0657101333758823","-2.39125045393338","0.0675928035519493","0.0986421353637255","-2.51246562508079","0.188807974699364"
"NZW/LacJcontrol - I/LnJfluoxetine","1.10968994941668","0.0961358311144285","-0.175962546555217","2.39534244538858","0.133063340264559","-0.293679501235809","2.51305940006917"
"NZW/LacJfluoxetine - I/LnJfluoxetine","1.03896253024737","0.120888781468696","-0.246689965724529","2.32461502621926","0.161892861266646","-0.364406920405121","2.44233198089986"
"P/Jcontrol - I/LnJfluoxetine","1.50371805981418","0.019223455823695","0.218065563842278","2.78937055578607","0.0338513792326083","0.100348609161686","2.90708751046666"
"P/Jfluoxetine - I/LnJfluoxetine","0.528200420238397","0.454027853506677","-0.701221208504267","1.75762204898106","0.508861106344831","-0.822436379651681","1.87883722012848"
"PL/Jcontrol - I/LnJfluoxetine","1.04947714226212","0.0938230189685214","-0.158183092045664","2.2571373765699","0.133923079283995","-0.28085827434595","2.37981255887018"
"PL/Jfluoxetine - I/LnJfluoxetine","0.788510991155849","0.221372994605436","-0.419149243151931","1.99617122546363","0.275586804503575","-0.541824425452218","2.11884640776392"
"RIIIS/Jcontrol - I/LnJfluoxetine","1.02705142630464","0.125701067287493","-0.258601069667258","2.31270392227654","0.167212028000208","-0.376318024347851","2.43042087695713"
"RIIIS/Jfluoxetine - I/LnJfluoxetine","1.15921703551896","0.061012521095512","-0.0484431987888205","2.36687726982674","0.0939813218739415","-0.171118381089107","2.48955245212703"
"SJL/Jcontrol - I/LnJfluoxetine","1.52711557582533","0.0122005447450207","0.297693947082666","2.75653720456799","0.0236841497778236","0.176478775935252","2.87775237571541"
"SJL/Jfluoxetine - I/LnJfluoxetine","-1.16663233884135","0.0644756119423528","-2.39605396758401","0.0627892899013154","0.0973789687266058","-2.51726913873143","0.18400446104873"
"SM/Jcontrol - I/LnJfluoxetine","1.03690787740959","0.133275312715825","-0.286017626855104","2.35983338167428","0.173985576341899","-0.401615921013053","2.47543167583223"
"SM/Jfluoxetine - I/LnJfluoxetine","-0.160312401249577","0.859007811847879","-1.44596489722147","1.12534009472232","0.876223643503216","-1.56368185190207","1.24305704940291"
"SWR/Jcontrol - I/LnJfluoxetine","1.33553541477614","0.0279377134261732","0.127875180468363","2.54319564908392","0.0488098194881628","0.00519999816807615","2.66587083138421"
"SWR/Jfluoxetine - I/LnJfluoxetine","1.46689472881316","0.0146177169500333","0.259234494505381","2.67455496312094","0.0280825878690601","0.136559312205095","2.79723014542123"
"LG/Jfluoxetine - LG/Jcontrol","-1.52085671213284","0.00956875638294291","-2.710078302832","-0.331635121433679","0.0200990262547397","-2.83404045642754","-0.207672967838141"
"LP/Jcontrol - LG/Jcontrol","-0.997391901130271","0.105873745955491","-2.18661349182943","0.191829689568889","0.15033397649263","-2.31057564542497","0.315791843164427"
"LP/Jfluoxetine - LG/Jcontrol","-2.07122030775907","0.0000120433872972088","-3.07364756956697","-1.06879304595117","0.000147313845013394","-3.21375912111661","-0.928681494401525"
"MA/MyJcontrol - LG/Jcontrol","0.682655199499147","0.290857396848654","-0.506566391200013","1.87187679019831","0.348765019758111","-0.630528544795551","1.99583894379385"
"MA/MyJfluoxetine - LG/Jcontrol","-0.190088498604616","0.812356681907652","-1.37931008930378","0.999133092094544","0.837127307478026","-1.50327224289931","1.12309524569008"
"MRL/MpJcontrol - LG/Jcontrol","0.425549333359671","0.516446802437799","-0.702645327417687","1.55374399413703","0.571062920972658","-0.83122047971996","1.6823191464393"
"MRL/MpJfluoxetine - LG/Jcontrol","-0.212990110721414","0.795522325358687","-1.44241173946408","1.01643151802125","0.822534219090492","-1.56362691061149","1.13764668916866"
"NOD/ShiLtJcontrol - LG/Jcontrol","0.969342284079657","0.0977033935262881","-0.158852376697701","2.09753694485701","0.143861875258033","-0.287427528999974","2.22611209715929"
"NOD/ShiLtJfluoxetine - LG/Jcontrol","0.824646007435191","0.164824692092454","-0.303548653342167","1.95284066821255","0.221288976978339","-0.43212380564444","2.08141582051482"
"NOR/LtJcontrol - LG/Jcontrol","0.821581055128787","0.208961505101077","-0.407840573613877","2.05100268387145","0.262554164428255","-0.529055744761292","2.17221785501886"
"NOR/LtJfluoxetine - LG/Jcontrol","0.907506945781896","0.100565721879608","-0.158536805249449","1.97355069681324","0.152219858551969","-0.292435638912519","2.10744953047631"
"NZB/BlNJcontrol - LG/Jcontrol","-1.12391151710439","0.0510265513909442","-2.25210617788174","0.004283143672972","0.0852432156130083","-2.38068133018402","0.132858295975245"
"NZB/BlNJfluoxetine - LG/Jcontrol","-2.2419666903257","0.0000271265977695011","-3.37016135110306","-1.11377202954834","0.00018055394601979","-3.49873650340533","-0.985196877246071"
"NZW/LacJcontrol - LG/Jcontrol","0.0295520842816925","0.976344234542054","-1.15966950641747","1.21877367498085","0.97999691070412","-1.28363166001301","1.34273582857639"
"NZW/LacJfluoxetine - LG/Jcontrol","-0.0411753348876196","0.964191861542124","-1.23039692558678","1.14804625581154","0.970107312877874","-1.35435907918232","1.27200840940708"
"P/Jcontrol - LG/Jcontrol","0.423580194679188","0.544624569222086","-0.765641396019973","1.61280178537835","0.594311894864429","-0.889603549615511","1.73676393897389"
"P/Jfluoxetine - LG/Jcontrol","-0.551937444896591","0.38209988002839","-1.68013210567395","0.576257215880767","0.444436409937959","-1.80870725797622","0.704832368183041"
"PL/Jcontrol - LG/Jcontrol","-0.0306607228728708","0.97199471035266","-1.13510125676983","1.07377981102409","0.976648568210316","-1.26563135560901","1.20430990986327"
"PL/Jfluoxetine - LG/Jcontrol","-0.291626873979138","0.674251881202569","-1.3960674078761","0.81281365991782","0.717653180382566","-1.52659750671528","0.943343758757002"
"RIIIS/Jcontrol - LG/Jcontrol","-0.0530864388303491","0.956457655689769","-1.24230802952951","1.13613515186881","0.962990402328637","-1.36627018312505","1.26009730546435"
"RIIIS/Jfluoxetine - LG/Jcontrol","0.0790791703839726","0.930452420436057","-1.02536136351299","1.18351970428093","0.941804909578963","-1.15589146235217","1.31404980312011"
"SJL/Jcontrol - LG/Jcontrol","0.446977710690343","0.493579783205664","-0.681216950087015","1.5751723714677","0.55296523324057","-0.809792102389289","1.70374752376997"
"SJL/Jfluoxetine - LG/Jcontrol","-2.24677020397634","0.0000259925243667532","-3.37496486475369","-1.11857554319898","0.000174905690479477","-3.50354001705597","-0.990000390896705"
"SM/Jcontrol - LG/Jcontrol","-0.0432299877253992","0.964191861542124","-1.27265161646806","1.18619164101726","0.970107312877874","-1.39386678761548","1.30740681216468"
"SM/Jfluoxetine - LG/Jcontrol","-1.24045026638456","0.0396609996684043","-2.42967185708373","-0.0512286756854043","0.0663281890701497","-2.55363401067926","0.0727334779101336"
"SWR/Jcontrol - LG/Jcontrol","0.255397549641156","0.721754099426892","-0.849042984255803","1.35983808353811","0.761218671998905","-0.979573083094984","1.4903681823773"
"SWR/Jfluoxetine - LG/Jcontrol","0.386756863678174","0.551732275307094","-0.717683670218784","1.49119739757513","0.607033671201501","-0.848213769057966","1.62172749641431"
"LP/Jcontrol - LG/Jfluoxetine","0.523464811002568","0.465660013541554","-0.723801315757694","1.77073093776283","0.517248526785619","-0.84386476617511","1.89079438818025"
"LP/Jfluoxetine - LG/Jfluoxetine","-0.550363595626228","0.354744940418049","-1.62101069639949","0.520283505147034","0.423980546434666","-1.75449138913936","0.6537641978869"
"MA/MyJcontrol - LG/Jfluoxetine","2.20351191163199","0.000205479241458588","0.956245784871725","3.45077803839225","0.000735556721709545","0.836182334454308","3.57084148880966"
"MA/MyJfluoxetine - LG/Jfluoxetine","1.33076821352822","0.0348750297197759","0.083502086767961","2.57803434028849","0.0573374036729022","-0.0365613636494553","2.6980977907059"
"MRL/MpJcontrol - LG/Jfluoxetine","1.94640604549251","0.000621696504395979","0.75718445479335","3.13562763619167","0.00202148961187645","0.633222301197812","3.25958978978721"
"MRL/MpJfluoxetine - LG/Jfluoxetine","1.30786660141143","0.0454808784993084","0.0222141054395291","2.59351909738332","0.0702538388231458","-0.0955028492410632","2.71123605206391"
"NOD/ShiLtJcontrol - LG/Jfluoxetine","2.4901989962125","0.00000906023281480565","1.30097740551334","3.67942058691166","0.0000622768863589038","1.1770152519178","3.80338274050719"
"NOD/ShiLtJfluoxetine - LG/Jfluoxetine","2.34550271956803","0.0000314420594294907","1.15628112886887","3.53472431026719","0.000174905690479477","1.03231897527333","3.65868646386273"
"NOR/LtJcontrol - LG/Jfluoxetine","2.34243776726163","0.000126117083098996","1.05678527128973","3.62809026323352","0.000466849414908421","0.939068316609137","3.74580721791412"
"NOR/LtJfluoxetine - LG/Jfluoxetine","2.42836365791474","0.00000512867525361775","1.29793273198804","3.55879458384143","0.0000466116735589852","1.1695368034596","3.68719051236987"
"NZB/BlNJcontrol - LG/Jfluoxetine","0.396945195028453","0.575676294807645","-0.792276395670707","1.58616678572761","0.624308108767875","-0.916238549266245","1.71012893932315"
"NZB/BlNJfluoxetine - LG/Jfluoxetine","-0.721109978192862","0.259487418220307","-1.91033156889202","0.468111612506298","0.317316372066569","-2.03429372248756","0.592073766101836"
"NZW/LacJcontrol - LG/Jfluoxetine","1.55040879641453","0.012160512438813","0.30314266965427","2.79767492317479","0.0232748765564247","0.183079219236854","2.91773837359221"
"NZW/LacJfluoxetine - LG/Jfluoxetine","1.47968137724522","0.0173416015510902","0.232415250484958","2.72694750400548","0.0318137148563935","0.112351800067541","2.8470109544229"
"P/Jcontrol - LG/Jfluoxetine","1.94443690681203","0.00117931272811855","0.697170780051765","3.19170303357229","0.00317110245655918","0.577107329634349","3.31176648398971"
"P/Jfluoxetine - LG/Jfluoxetine","0.968919267236249","0.117824733828203","-0.220302323462912","2.15814085793541","0.16341382941779","-0.34426447705845","2.28210301153095"
"PL/Jcontrol - LG/Jfluoxetine","1.49019598925997","0.00965069127538033","0.323485360143604","2.65690661837633","0.020618135674312","0.197886859216511","2.78250511930343"
"PL/Jfluoxetine - LG/Jfluoxetine","1.2292298381537","0.0375378031959174","0.062519209037337","2.39594046727007","0.064396274528493","-0.063079291889756","2.52153896819716"
"RIIIS/Jcontrol - LG/Jfluoxetine","1.46777027330249","0.0183827864131627","0.220504146542228","2.71503640006275","0.0335321998622827","0.100440696124812","2.83509985048017"
"RIIIS/Jfluoxetine - LG/Jfluoxetine","1.59993588251681","0.0049570839227633","0.433225253400448","2.76664651163318","0.0118418947955166","0.307626752473355","2.89224501256027"
"SJL/Jcontrol - LG/Jfluoxetine","1.96783442282318","0.000539734129433146","0.778612832124021","3.15705601352234","0.00181116962015555","0.654650678528483","3.28101816711788"
"SJL/Jfluoxetine - LG/Jfluoxetine","-0.725913491843496","0.256451006369906","-1.91513508254266","0.463308098855664","0.313699959312978","-2.0390972361382","0.587270252451202"
"SM/Jcontrol - LG/Jfluoxetine","1.47762672440744","0.0217070253968062","0.191974228435543","2.76327922037934","0.0372187242739853","0.0742572737549512","2.88099617505993"
"SM/Jfluoxetine - LG/Jfluoxetine","0.280406445748274","0.729767345657415","-0.966859681011988","1.52767257250854","0.764061021672042","-1.0869231314294","1.64773602292595"
"SWR/Jcontrol - LG/Jfluoxetine","1.776254261774","0.00158691756271144","0.609543632657631","2.94296489089036","0.00457912973560593","0.483945131730538","3.06856339181745"
"SWR/Jfluoxetine - LG/Jfluoxetine","1.90761357581101","0.000627359745219456","0.740902946694649","3.07432420492738","0.00211125090139822","0.615304445767556","3.19992270585447"
"LP/Jfluoxetine - LP/Jcontrol","-1.0738284066288","0.0491720128292206","-2.14447550740206","-0.00318130585553367","0.0860480497789016","-2.27795620014192","0.130299386884332"
"MA/MyJcontrol - LP/Jcontrol","1.68004710062942","0.00592543766770703","0.432780973869157","2.92731322738968","0.0125837283842897","0.31271752345174","3.0473766778071"
"MA/MyJfluoxetine - LP/Jcontrol","0.807303402525655","0.225755146372834","-0.439962724234607","2.05456952928592","0.277900723839358","-0.560026174652023","2.17463297970333"
"MRL/MpJcontrol - LP/Jcontrol","1.42294123448994","0.0163055554489815","0.233719643790782","2.6121628251891","0.0316311417108681","0.109757490195244","2.73612497878464"
"MRL/MpJfluoxetine - LP/Jcontrol","0.784401790408858","0.256537447598364","-0.501250705563039","2.07005428638075","0.308862810158892","-0.618967660243631","2.18777124106135"
"NOD/ShiLtJcontrol - LP/Jcontrol","1.96673418520993","0.000542074127090626","0.777512594510768","3.15595577590909","0.00181657056530726","0.65355044091523","3.27991792950463"
"NOD/ShiLtJfluoxetine - LP/Jcontrol","1.82203790856546","0.00146658891249742","0.632816317866302","3.01125949926462","0.0041599772813702","0.508854164270764","3.13522165286016"
"NOR/LtJcontrol - LP/Jcontrol","1.81897295625906","0.00363410810731105","0.533320460287161","3.10462545223095","0.00798823425135219","0.415603505606569","3.22234240691155"
"NOR/LtJfluoxetine - LP/Jcontrol","1.90489884691217","0.000419295231999551","0.774467920985473","3.03532977283886","0.00162833473512203","0.646071992457029","3.16372570136731"
"NZB/BlNJcontrol - LP/Jcontrol","-0.126519615974114","0.882927263224592","-1.31574120667327","1.06270197472505","0.899380364587195","-1.43970336026881","1.18666412832058"
"NZB/BlNJfluoxetine - LP/Jcontrol","-1.24457478919543","0.0388903334170602","-2.43379637989459","-0.0553531984962699","0.0654614878763636","-2.55775853349013","0.0686089550992681"
"NZW/LacJcontrol - LP/Jcontrol","1.02694398541196","0.113652256331124","-0.220322141348298","2.27421011217223","0.155248185092024","-0.340385591765714","2.39427356258964"
"NZW/LacJfluoxetine - LP/Jcontrol","0.956216566242652","0.14308697665562","-0.29104956051761","2.20348269300291","0.189272475561819","-0.411113010935027","2.32354614342033"
"P/Jcontrol - LP/Jcontrol","1.42097209580946","0.0230203530424116","0.173705969049197","2.66823822256972","0.0403400880614397","0.0536425186317806","2.78830167298714"
"P/Jfluoxetine - LP/Jcontrol","0.445454456233681","0.519759903965574","-0.74376713446548","1.63467604693284","0.570622112495751","-0.867729288061018","1.75863820052838"
"PL/Jcontrol - LP/Jcontrol","0.966731178257401","0.111307510266935","-0.199979450858964","2.13344180737376","0.156255437681125","-0.325577951786057","2.25904030830086"
"PL/Jfluoxetine - LP/Jcontrol","0.705765027151133","0.260638907269093","-0.460945601965231","1.8724756562675","0.319733599694082","-0.586544102892324","1.99807415719459"
"RIIIS/Jcontrol - LP/Jcontrol","0.944305462299922","0.149298814054324","-0.30296066446034","2.19157158906018","0.195256728801008","-0.423024114877756","2.3116350394776"
"RIIIS/Jfluoxetine - LP/Jcontrol","1.07647107151424","0.0733458015056452","-0.0902395576021202","2.24318170063061","0.112344020251194","-0.215838058529213","2.3687802015577"
"SJL/Jcontrol - LP/Jcontrol","1.44436961182061","0.0146177169500333","0.255148021121453","2.63359120251977","0.0285636228172094","0.131185867525915","2.75755335611531"
"SJL/Jfluoxetine - LP/Jcontrol","-1.24937830284606","0.0381487891321151","-2.43859989354522","-0.0601567121469038","0.064396274528493","-2.56256204714076","0.0638054414486342"
"SM/Jcontrol - LP/Jcontrol","0.954161913404872","0.158019906700026","-0.331490582567024","2.23981440937677","0.203161809886818","-0.449207537247617","2.35753136405736"
"SM/Jfluoxetine - LP/Jcontrol","-0.243058365254293","0.768006281271945","-1.49032449201456","1.00420776150597","0.798234097061401","-1.61038794243197","1.12427121192338"
"SWR/Jcontrol - LP/Jcontrol","1.25278945077143","0.0335860679834094","0.086078821655063","2.41950007988779","0.0584386390371197","-0.03951967927203","2.54509858081488"
"SWR/Jfluoxetine - LP/Jcontrol","1.38414876480845","0.0173416015510902","0.217438135692081","2.55085939392481","0.033919781945972","0.0918396347649884","2.6764578948519"
"MA/MyJcontrol - LP/Jfluoxetine","2.75387550725821","3.81266541392587e-8","1.68322840648495","3.82452260803148","0.00000125454972910893","1.54974771374509","3.95800330077134"
"MA/MyJfluoxetine - LP/Jfluoxetine","1.88113180915445","0.000223529675261314","0.810484708381189","2.95177890992771","0.00110767299187898","0.677004015641323","3.08525960266758"
"MRL/MpJcontrol - LP/Jfluoxetine","2.49676964111874","1.05421203092058e-7","1.49434237931084","3.49919690292664","0.00000401531455386461","1.3542308277612","3.63930845447628"
"MRL/MpJfluoxetine - LP/Jfluoxetine","1.85823019703765","0.000488090842811161","0.743100265671172","2.97336012840413","0.00189373694158668","0.613461620586868","3.10299877348844"
"NOD/ShiLtJcontrol - LP/Jfluoxetine","3.04056259183872","6.71819528846935e-11","2.03813533003082","4.04298985364663","1.72547045504082e-8","1.89802377848118","4.18310140519627"
"NOD/ShiLtJfluoxetine - LP/Jfluoxetine","2.89586631519426","5.38779854064586e-10","1.89343905338636","3.89829357700216","7.81615504332624e-8","1.75332750183672","4.0384051285518"
"NOR/LtJcontrol - LP/Jfluoxetine","2.89280136288785","2.88144405359768e-8","1.77767143152137","4.00793129425433","7.87918083040256e-7","1.64803278643707","4.13756993933864"
"NOR/LtJfluoxetine - LP/Jfluoxetine","2.97872725354096","5.85378536534223e-12","2.04680102163088","3.91065348545105","6.52102915727118e-9","1.89873522351786","4.05871928356407"
"NZB/BlNJcontrol - LP/Jfluoxetine","0.947308790654681","0.0657101333758823","-0.0551184711532204","1.94973605246258","0.113749948029014","-0.195230022702861","2.08984760401222"
"NZB/BlNJfluoxetine - LP/Jfluoxetine","-0.170746382566635","0.79753082341931","-1.17317364437454","0.831680879241267","0.831322144226563","-1.31328519592418","0.971792430790908"
"NZW/LacJcontrol - LP/Jfluoxetine","2.10077239204076","0.0000345303882097219","1.0301252912675","3.17141949281402","0.000260891913915096","0.896644598527632","3.30490018555389"
"NZW/LacJfluoxetine - LP/Jfluoxetine","2.03004497287145","0.0000644653364535025","0.959397872098186","3.10069207364471","0.000421531521950315","0.82591717935832","3.23417276638458"
"P/Jcontrol - LP/Jfluoxetine","2.49480050243825","6.914654740665e-7","1.42415340166499","3.56544760321152","0.0000120092887750944","1.29067270892513","3.69892829595138"
"P/Jfluoxetine - LP/Jfluoxetine","1.51928286286248","0.00167559341022046","0.516855601054575","2.52171012467038","0.00637191521252403","0.376744049504934","2.66182167622002"
"PL/Jcontrol - LP/Jfluoxetine","2.0405595848862","0.00000927974116975906","1.06494382264998","3.01617534712241","0.000135374698687512","0.92195047295702","3.15916869681537"
"PL/Jfluoxetine - LP/Jfluoxetine","1.77959343377993","0.000124120664818926","0.803977671543715","2.75520919601614","0.000913442459363148","0.660984321850753","2.8982025457091"
"RIIIS/Jcontrol - LP/Jfluoxetine","2.01813386892872","0.000071324310751494","0.947486768155456","3.08878096970198","0.000457868711663421","0.81400607541559","3.22226166244185"
"RIIIS/Jfluoxetine - LP/Jfluoxetine","2.15029947814304","0.00000280578587287664","1.17468371590683","3.12591524037925","0.000053823122044796","1.03169036621386","3.26890859007222"
"SJL/Jcontrol - LP/Jfluoxetine","2.51819801844941","8.15664543315127e-8","1.51577075664151","3.52062528025731","0.00000332907743705313","1.37565920509187","3.66073683180695"
"SJL/Jfluoxetine - LP/Jfluoxetine","-0.175549896217269","0.7938406229178","-1.17797715802517","0.826877365590633","0.825508692075355","-1.31808870957481","0.966988917140274"
"SM/Jcontrol - LP/Jfluoxetine","2.02799032003367","0.000129172037325631","0.912860388667187","3.14312025140015","0.000648831042851305","0.783221743582883","3.27275889648445"
"SM/Jfluoxetine - LP/Jfluoxetine","0.830770041374502","0.137343653296907","-0.23987705939876","1.90141714214776","0.195256728801008","-0.373357752138626","2.03489783488763"
"SWR/Jcontrol - LP/Jfluoxetine","2.32661785740022","3.72452502428328e-7","1.35100209516401","3.30223361963644","0.0000120092887750944","1.20800874547105","3.4452269693294"
"SWR/Jfluoxetine - LP/Jfluoxetine","2.45797717143724","7.51056118307826e-8","1.48236140920103","3.43359293367345","0.00000365617712578599","1.33936805950807","3.57658628336642"
"MA/MyJfluoxetine - MA/MyJcontrol","-0.872743698103764","0.18659563101447","-2.12000982486403","0.374522428656499","0.235590267944078","-2.24007327528144","0.494585879073915"
"MRL/MpJcontrol - MA/MyJcontrol","-0.257105866139476","0.74204828980446","-1.44632745683864","0.932115724559684","0.775787685731033","-1.57028961043417","1.05607787815522"
